Methanol_T,Methanol_P
64.0917969179692,88.3655270161124
64.0937029370294,88.410790941377
64.0956089560896,88.4560752147572
64.0975149751497,88.5013798044905
64.0994209942099,88.5467047035484
64.1013270132701,88.5920499551229
64.1032330323303,88.6374155239394
64.1051390513905,88.6828014790057
64.1070450704507,88.7282077871182
64.1089510895109,88.7736344584619
64.1108571085711,88.8190815009365
64.1127631276313,88.8645489379093
64.1146691466915,88.9100367635024
64.1165751657517,88.9555449919386
64.1184811848118,89.0010736240415
64.120387203872,89.0466226669295
64.1222932229322,89.0921921477997
64.1241992419924,89.1377820381068
64.1261052610526,89.1833923856871
64.1280112801128,89.2290231507271
64.129917299173,89.2746743818374
64.1318233182332,89.3203460804991
64.1337293372934,89.3660382794202
64.1356353563536,89.4117509237902
64.1375413754138,89.457484067161
64.1394473944739,89.5032376582112
64.1413534135341,89.5490117833436
64.1432594325943,89.5948064125844
64.1451654516545,89.6406215576837
64.1470714707147,89.6864572465824
64.1489774897749,89.7323134401009
64.1508835088351,89.7781901903202
64.1527895278953,89.8240874898191
64.1546955469555,89.8700053245262
64.1566015660157,89.9159437385208
64.1585075850759,89.9619027257881
64.160413604136,90.0078822600976
64.1623196231962,90.0538824126898
64.1642256422564,90.0999031523192
64.1661316613166,90.1459444888651
64.1680376803768,90.1920064362748
64.169943699437,90.2380890139562
64.1718497184972,90.2841921902585
64.1737557375574,90.3303160182913
64.1756617566176,90.3764604822046
64.1775677756778,90.4226256068266
64.1794737947379,90.4688113732134
64.1813798137981,90.5150178332921
64.1832858328583,90.5612449227728
64.1851918519185,90.6074927107435
64.1870978709787,90.6537611774823
64.1890038900389,90.7000503303683
64.1909099090991,90.7463602227908
64.1928159281593,90.7926908207496
64.1947219472195,90.8390421259078
64.1966279662797,90.8854141501542
64.1985339853399,90.9318069369324
64.2004400044,90.9782204362409
64.2023460234602,91.0246547015851
64.2042520425204,91.0711097083709
64.2061580615806,91.1175855112854
64.2080640806408,91.16408206551
64.209970099701,91.2105994237268
64.2118761187612,91.2571375655936
64.2137821378214,91.3036964652583
64.2156881568816,91.3502762107341
64.2175941759418,91.3968767475251
64.2195001950019,91.4434981437444
64.2214062140621,91.4901403089663
64.2233122331223,91.5368033735424
64.2252182521825,91.5834872718694
64.2271242712427,91.6301919972067
64.2290302903029,91.6769175915449
64.2309363093631,91.7236640719065
64.2328423284233,91.7704313947671
64.2347483474835,91.8172196230946
64.2366543665437,91.86402877793
64.2385603856038,91.9108587820575
64.240466404664,91.9577096967034
64.2423724237242,92.0045815547687
64.2442784427844,92.0514743279252
64.2461844618446,92.0983880181707
64.2480904809048,92.1453226527726
64.249996499965,92.1922782688579
64.2519025190252,92.2392548039467
64.2538085380854,92.2862522983973
64.2557145571456,92.333270794706
64.2576205762058,92.380310251727
64.259526595266,92.4273706955489
64.2614326143261,92.4744521223273
64.2633386333863,92.5215545898175
64.2652446524465,92.568678050676
64.2671506715067,92.6158225260974
64.2690566905669,92.6629880333621
64.2709627096271,92.7101745688204
64.2728687286873,92.757382152191
64.2747747477475,92.8046107820963
64.2766807668077,92.8518604977393
64.2785867858679,92.899131251033
64.280492804928,92.9464231083885
64.2823988239882,92.9937360185541
64.2843048430484,93.0410700160217
64.2862108621086,93.0884251084993
64.2881168811688,93.1358013349146
64.290022900229,93.1831986557774
64.2919289192892,93.2306171031203
64.2938349383494,93.2780567049329
64.2957409574096,93.3255174180694
64.2976469764698,93.3729992842549
64.29955299553,93.4205023164039
64.3014590145901,93.468026499387
64.3033650336503,93.5155718474787
64.3052710527105,93.5631383728139
64.3071770717707,93.6107261110733
64.3090830908309,93.658335021481
64.3109891098911,93.705965143985
64.3128951289513,93.7536164618457
64.3148011480115,93.8012890260063
64.3167071670717,93.8489827959295
64.3186131861319,93.8966978068739
64.320519205192,93.9444340410762
64.3224252242522,93.9921915413798
64.3243312433124,94.0399703136666
64.3262372623726,94.0877703161814
64.3281432814328,94.1355916406055
64.330049300493,94.1834341948467
64.3319553195532,94.2312980955422
64.3338613386134,94.2791832539689
64.3357673576736,94.3270897383982
64.3376733767338,94.3750175352667
64.3395793957939,94.422966651198
64.3414854148541,94.4709371005246
64.3433914339143,94.5189288840311
64.3452974529745,94.5669420038603
64.3472034720347,94.6149764967913
64.3491094910949,94.6630323585387
64.3510155101551,94.7111095648675
64.3529215292153,94.7592081560646
64.3548275482755,94.8073281593546
64.3567335673357,94.8554695418093
64.3586395863959,94.9036323105606
64.3605456054561,94.9518165124716
64.3624516245162,95.0000221396193
64.3643576435764,95.0482491853454
64.3662636626366,95.0964976615045
64.3681696816968,95.1447675894545
64.370075700757,95.1930589466759
64.3719817198172,95.2413717706664
64.3738877388774,95.2897060830981
64.3757937579376,95.33806185123
64.3776997769978,95.3864391273457
64.379605796058,95.4348378737679
64.3815118151181,95.4832581087778
64.3834178341783,95.5316998765119
64.3853238532385,95.5801631766071
64.3872298722987,95.6286479713264
64.3891358913589,95.6771542913958
64.3910419104191,95.7256821608828
64.3929479294793,95.7742315895319
64.3948539485395,95.8228025671221
64.3967599675997,95.8713951133958
64.3986659866599,95.9200092225304
64.4005720057201,95.9686449216009
64.4024780247802,96.0173022004147
64.4043840438404,96.0659810699976
64.4062900629006,96.1146815735198
64.4081960819608,96.1634036763281
64.410102101021,96.2121473798328
64.4120081200812,96.2609127541279
64.4139141391414,96.3096997393083
64.4158201582016,96.358508366843
64.4177261772618,96.4073386627088
64.419632196322,96.456190610196
64.4215382153821,96.5050642361923
64.4234442344423,96.5539595337988
64.4253502535025,96.6028765095691
64.4272562725627,96.6518152039988
64.4291622916229,96.7007755876531
64.4310683106831,96.7497576798861
64.4329743297433,96.7987614996916
64.4348803488035,96.8477870427627
64.4367863678637,96.8968343176815
64.4386923869239,96.94590334639
64.440598405984,96.9949941023612
64.4425044250442,97.0441066397091
64.4444104441044,97.0932409427246
64.4463164631646,97.1423970238525
64.4482224822248,97.19157486004
64.450128501285,97.2407745468061
64.4520345203452,97.2899959844915
64.4539405394054,97.3392392579278
64.4558465584656,97.3885043166427
64.4577525775258,97.4377912395829
64.459658596586,97.4870999764205
64.4615646156462,97.5364305450274
64.4634706347063,97.5857829802804
64.4653766537665,97.6351572708843
64.4672826728267,97.6845534142708
64.4691886918869,97.7339714334246
64.4710947109471,97.7834113712888
64.4730007300073,97.8328731802099
64.4749067490675,97.8823568660153
64.4768127681277,97.931862480562
64.4787187871879,97.9813899913966
64.4806248062481,98.0309394348739
64.4825308253082,98.0805108188677
64.4844368443684,98.130104135667
64.4863428634286,98.1797194126596
64.4882488824888,98.2293566368332
64.490154901549,98.2790158167722
64.4920609206092,98.3286969738085
64.4939669396694,98.3784001136345
64.4958729587296,98.4281252643276
64.4977789777898,98.4778723775689
64.49968499685,98.5276415285242
64.5015910159102,98.5774326790845
64.5034970349704,98.6272458555074
64.5054030540305,98.6770810553584
64.5073090730907,98.7269382906349
64.5092150921509,98.7768175680589
64.5111211112111,98.8267189198479
64.5130271302713,98.8766423297466
64.5149331493315,98.9265878093744
64.5168391683917,98.9765553553529
64.5187451874519,99.026545011015
64.5206512065121,99.0765567577472
64.5225572255723,99.1265905947282
64.5244632446324,99.1766465609447
64.5263692636926,99.2267246414579
64.5282752827528,99.2768248577711
64.530181301813,99.3269472260024
64.5320873208732,99.3770917020954
64.5339933399334,99.4272583498655
64.5358993589936,99.4774471814604
64.5378053780538,99.5276581623964
64.539711397114,99.5778913365178
64.5416174161742,99.6281466744602
64.5435234352343,99.678424225713
64.5454294542945,99.7287239650455
64.5473354733547,99.7790459324299
64.5492414924149,99.8293901161489
64.5511475114751,99.8797565385496
64.5530535305353,99.9301451974063
64.5549595495955,99.9805560705814
64.5568655686557,100.030989219901
64.5587715877159,100.081444649558
64.5606776067761,100.131922331513
64.5625836258363,100.182422301691
64.5644896448964,100.232944533569
64.5663956639566,100.283489081751
64.5683016830168,100.3340559299
64.570207702077,100.384645095325
64.5721137211372,100.435256584424
64.5740197401974,100.485890392346
64.5759257592576,100.536546529792
64.5778317783178,100.587225036645
64.579737797378,100.637925875163
64.5816438164382,100.688649084257
64.5835498354983,100.73939467729
64.5854558545585,100.790162632921
64.5873618736187,100.840952975596
64.5892678926789,100.891765734375
64.5911739117391,100.942600877329
64.5930799307993,100.99345843163
64.5949859498595,101.044338408988
64.5968919689197,101.095240825709
64.5987979879799,101.146165671715
64.6007040070401,101.197112972552
64.6026100261003,101.248082697327
64.6045160451605,101.299074921509
64.6064220642206,101.350089594293
64.6083280832808,101.401126750732
64.610234102341,101.452186400999
64.6121401214012,101.503268535121
64.6140461404614,101.554373181624
64.6159521595216,101.605500337547
64.6178581785818,101.656650020598
64.619764197642,101.70782223268
64.6216702167022,101.759016978762
64.6235762357624,101.810234286134
64.6254822548225,101.861474098824
64.6273882738827,101.912736531978
64.6292942929429,101.964021513272
64.6312003120031,102.015329078169
64.6331063310633,102.066659225867
64.6350123501235,102.118011971694
64.6369183691837,102.169387328135
64.6388243882439,102.220785298269
64.6407304073041,102.272205894098
64.6426364263643,102.32364910557
64.6445424454244,102.375114970582
64.6464484644846,102.426603475263
64.6483544835448,102.478114617585
64.650260502605,102.52964846439
64.6521665216652,102.581204954658
64.6540725407254,102.632784123259
64.6559785597856,102.684385996474
64.6578845788458,102.73601056276
64.659790597906,102.787657835036
64.6616966169662,102.839327806937
64.6636026360264,102.891020526377
64.6655086550866,102.942735969491
64.6674146741467,102.99447414885
64.6693206932069,103.046235075442
64.6712267122671,103.0980187897
64.6731327313273,103.149825235339
64.6750387503875,103.201654441862
64.6769447694477,103.253506477229
64.6788507885079,103.305381288983
64.6807568075681,103.357278857877
64.6826628266283,103.409199290796
64.6845688456885,103.461142504947
64.6864748647486,103.513108539867
64.6883808838088,103.56509742448
64.690286902869,103.617109159711
64.6921929219292,103.669143732505
64.6940989409894,103.721201157301
64.6960049600496,103.773281452807
64.6979109791098,103.825384628788
64.69981699817,103.877510695737
64.7017230172302,103.929659643997
64.7036290362904,103.981831503998
64.7055350553506,104.03402625153
64.7074410744107,104.086243943062
64.7093470934709,104.138484555321
64.7112531125311,104.190748087116
64.7131591315913,104.243034568104
64.7150651506515,104.295344009813
64.7169711697117,104.347676408184
64.7188771887719,104.400031760036
64.7207832078321,104.452410140821
64.7226892268923,104.504811465107
64.7245952459525,104.557235792375
64.7265012650126,104.609683108557
64.7284072840728,104.662153467082
64.730313303133,104.714646821402
64.7322193221932,104.767163205647
64.7341253412534,104.819702648799
64.7360313603136,104.8722651287
64.7379373793738,104.924850661503
64.739843398434,104.977459237171
64.7417494174942,105.030090902799
64.7436554365544,105.082745649164
64.7455614556145,105.135423474386
64.7474674746747,105.1881244308
64.7493734937349,105.240848450606
64.7512795127951,105.293595606927
64.7531855318553,105.346365887498
64.7550915509155,105.39915928916
64.7569975699757,105.451975825274
64.7589035890359,105.504815537436
64.7608096080961,105.557678381118
64.7627156271563,105.610564395845
64.7646216462165,105.663473605276
64.7665276652767,105.716405974195
64.7684336843368,105.769361544439
64.770339703397,105.82234029427
64.7722457224572,105.875342287271
64.7741517415174,105.928367492098
64.7760577605776,105.981415903525
64.7779637796378,106.034487555234
64.779869798698,106.087582459479
64.7817758177582,106.140700610436
64.7836818368184,106.193842012458
64.7855878558786,106.247006688975
64.7874938749387,106.300194644689
64.7893998939989,106.353405900291
64.7913059130591,106.406640424352
